Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00      24/24          boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::iterator_range<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, boost::iterator_range_detail::range_tag) [272]
[279]    0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > boost::iterator_range_detail::iterator_range_impl<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::adl_begin<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [279]
                0.00    0.00      24/801         boost::range_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>::type boost::range_adl_barrier::begin<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [35]
-----------------------------------------------
                0.00    0.00      24/24          void boost::algorithm::to_lower<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::locale const&) [282]
[280]    0.0    0.00    0.00      24         void boost::algorithm::detail::transform_range<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, boost::algorithm::detail::to_lowerF<char> >(boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, boost::algorithm::detail::to_lowerF<char>) [280]
                0.00    0.00      48/48          boost::range_iterator<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const, void>::type boost::range_adl_barrier::begin<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [203]
                0.00    0.00      24/24          boost::range_iterator<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const, void>::type boost::range_adl_barrier::end<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [273]
                0.00    0.00      24/24          __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::transform<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, boost::algorithm::detail::to_lowerF<char> >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, boost::algorithm::detail::to_lowerF<char>) [298]
-----------------------------------------------
                0.00    0.00      24/24          void boost::algorithm::to_lower<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::locale const&) [282]
[281]    0.0    0.00    0.00      24         boost::algorithm::detail::to_lowerF<char>::to_lowerF(std::locale const&) [281]
-----------------------------------------------
                0.00    0.00      24/24          Tools::vectorContenedores(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::vector<Contenedor, std::allocator<Contenedor> >&) [632]
[282]    0.0    0.00    0.00      24         void boost::algorithm::to_lower<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::locale const&) [282]
                0.00    0.00      24/24          boost::iterator_range<boost::range_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>::type> boost::as_literal<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [268]
                0.00    0.00      24/24          boost::algorithm::detail::to_lowerF<char>::to_lowerF(std::locale const&) [281]
                0.00    0.00      24/24          void boost::algorithm::detail::transform_range<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, boost::algorithm::detail::to_lowerF<char> >(boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, boost::algorithm::detail::to_lowerF<char>) [280]
-----------------------------------------------
                0.00    0.00      24/24          void std::allocator_traits<std::allocator<Contenedor> >::construct<Contenedor, Contenedor const&>(std::allocator<Contenedor>&, Contenedor*, Contenedor const&) [288]
[283]    0.0    0.00    0.00      24         void __gnu_cxx::new_allocator<Contenedor>::construct<Contenedor, Contenedor const&>(Contenedor*, Contenedor const&) [283]
                0.00    0.00      24/85          Contenedor const& std::forward<Contenedor const&>(std::remove_reference<Contenedor const&>::type&) [169]
                0.00    0.00      24/4672        operator new(unsigned long, void*) [9]
                0.00    0.00      24/79          Contenedor::Contenedor(Contenedor const&) [172]
-----------------------------------------------
                0.00    0.00      24/24          main [6]
[284]    0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<Contenedor*, std::vector<Contenedor, std::allocator<Contenedor> > >::operator++() [284]
-----------------------------------------------
                0.00    0.00      24/24          boost::range_iterator<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const, void>::type boost::range_detail::range_end<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const>(boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [271]
[285]    0.0    0.00    0.00      24         boost::iterator_range_detail::iterator_range_base<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, boost::iterators::incrementable_traversal_tag>::end() const [285]
-----------------------------------------------
                0.00    0.00      24/24          main [6]
[286]    0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<Contenedor*, std::vector<Contenedor, std::allocator<Contenedor> > >::operator*() const [286]
-----------------------------------------------
                0.00    0.00      24/24          double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [292]
[287]    0.0    0.00    0.00      24         std::uniform_real_distribution<double>::param_type::b() const [287]
-----------------------------------------------
                0.00    0.00       6/24          void std::vector<Contenedor, std::allocator<Contenedor> >::_M_realloc_insert<Contenedor const&>(__gnu_cxx::__normal_iterator<Contenedor*, std::vector<Contenedor, std::allocator<Contenedor> > >, Contenedor const&) [418]
                0.00    0.00      18/24          std::vector<Contenedor, std::allocator<Contenedor> >::push_back(Contenedor const&) [293]
[288]    0.0    0.00    0.00      24         void std::allocator_traits<std::allocator<Contenedor> >::construct<Contenedor, Contenedor const&>(std::allocator<Contenedor>&, Contenedor*, Contenedor const&) [288]
                0.00    0.00      24/85          Contenedor const& std::forward<Contenedor const&>(std::remove_reference<Contenedor const&>::type&) [169]
                0.00    0.00      24/24          void __gnu_cxx::new_allocator<Contenedor>::construct<Contenedor, Contenedor const&>(Contenedor*, Contenedor const&) [283]
-----------------------------------------------
                0.00    0.00      24/24          std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [290]
[289]    0.0    0.00    0.00      24         std::uniform_real_distribution<double>::param_type::param_type(double, double) [289]
-----------------------------------------------
                0.00    0.00      24/24          actualizarCapacidadActualContenedores() [531]
[290]    0.0    0.00    0.00      24         std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [290]
                0.00    0.00      24/24          std::uniform_real_distribution<double>::param_type::param_type(double, double) [289]
-----------------------------------------------
                0.00    0.00      24/24          actualizarCapacidadActualContenedores() [531]
[291]    0.0    0.00    0.00      24         double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [291]
                0.00    0.00      24/24          double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [292]
-----------------------------------------------
                0.00    0.00      24/24          double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [291]
[292]    0.0    0.00    0.00      24         double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [292]
                0.00    0.00      48/48          std::uniform_real_distribution<double>::param_type::a() const [205]
                0.00    0.00      24/24          std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [295]
                0.00    0.00      24/24          std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [294]
                0.00    0.00      24/24          std::uniform_real_distribution<double>::param_type::b() const [287]
-----------------------------------------------
                0.00    0.00      24/24          Tools::vectorContenedores(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::vector<Contenedor, std::allocator<Contenedor> >&) [632]
[293]    0.0    0.00    0.00      24         std::vector<Contenedor, std::allocator<Contenedor> >::push_back(Contenedor const&) [293]
                0.00    0.00      18/24          void std::allocator_traits<std::allocator<Contenedor> >::construct<Contenedor, Contenedor const&>(std::allocator<Contenedor>&, Contenedor*, Contenedor const&) [288]
                0.00    0.00       6/7           std::vector<Contenedor, std::allocator<Contenedor> >::end() [402]
                0.00    0.00       6/6           void std::vector<Contenedor, std::allocator<Contenedor> >::_M_realloc_insert<Contenedor const&>(__gnu_cxx::__normal_iterator<Contenedor*, std::vector<Contenedor, std::allocator<Contenedor> > >, Contenedor const&) [418]
-----------------------------------------------
                0.00    0.00      24/24          double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [292]
[294]    0.0    0.00    0.00      24         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [294]
-----------------------------------------------
                0.00    0.00      24/24          double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [292]
[295]    0.0    0.00    0.00      24         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [295]
                0.00    0.00      24/24          double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [296]
-----------------------------------------------
                0.00    0.00      24/24          std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [295]
[296]    0.0    0.00    0.00      24         double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [296]
                0.00    0.00      48/48          std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [207]
                0.00    0.00      48/48          std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [206]
-----------------------------------------------
                0.00    0.00      24/24          Contenedor* std::__uninitialized_move_if_noexcept_a<Contenedor*, Contenedor*, std::allocator<Contenedor> >(Contenedor*, Contenedor*, Contenedor*, std::allocator<Contenedor>&) [353]
[297]    0.0    0.00    0.00      24         Contenedor const* std::__make_move_if_noexcept_iterator<Contenedor, Contenedor const*>(Contenedor*) [297]
-----------------------------------------------
                0.00    0.00      24/24          void boost::algorithm::detail::transform_range<boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, boost::algorithm::detail::to_lowerF<char> >(boost::iterator_range<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, boost::algorithm::detail::to_lowerF<char>) [280]
[298]    0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::transform<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, boost::algorithm::detail::to_lowerF<char> >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, boost::algorithm::detail::to_lowerF<char>) [298]
                0.00    0.00     230/1217        __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [20]
                0.00    0.00     230/719         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [39]
                0.00    0.00     139/1126        bool __gnu_cxx::operator!=<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [24]
                0.00    0.00     115/115         boost::algorithm::detail::to_lowerF<char>::operator()(char) const [127]
-----------------------------------------------
                0.00    0.00       6/23          arma::Mat<double>::Mat(arma::Mat<double> const&) [406]
                0.00    0.00      17/23          arma::Mat<double>::Mat(arma::arma_vec_indicator const&, unsigned long long, unsigned long long, unsigned int) [322]
[299]    0.0    0.00    0.00      23         arma::Mat<double>::init_cold() [299]
                0.00    0.00      23/34          void arma::arma_check<char const*>(bool, char const* const&) [220]
                0.00    0.00      23/25          double* arma::memory::acquire<double>(unsigned long long) [264]
                0.00    0.00      23/87          double const*& arma::access::rw<double const*>(double const* const&) [167]
                0.00    0.00      23/184         unsigned long long& arma::access::rw<unsigned long long>(unsigned long long const&) [117]
-----------------------------------------------
                0.00    0.00       8/23          arma::Mat<long long>::set_size(unsigned long long, unsigned long long) [379]
                0.00    0.00      15/23          arma::Mat<long long>::operator=(arma::Mat<long long> const&) [336]
[300]    0.0    0.00    0.00      23         arma::Mat<long long>::init_warm(unsigned long long, unsigned long long) [300]
                0.00    0.00      64/184         unsigned long long& arma::access::rw<unsigned long long>(unsigned long long const&) [117]
                0.00    0.00      16/30          void arma::arma_check<char*>(bool, char* const&) [235]
                0.00    0.00      16/30          void arma::arma_check<char [74]>(bool, char const (&) [74]) [234]
                0.00    0.00      16/56          long long const*& arma::access::rw<long long const*>(long long const* const&) [187]
                0.00    0.00      16/30          unsigned int& arma::access::rw<unsigned int>(unsigned int const&) [236]
-----------------------------------------------
                0.00    0.00       4/21          Camion::draw(sf::RenderWindow&, arma::Mat<double>, arma::Mat<double>) [636]
                0.00    0.00      17/21          dijkstra_arma(arma::Mat<double>, int, int) [529]
[301]    0.0    0.00    0.00      21         arma::Col<double>::~Col() [301]
                0.00    0.00      21/31          arma::Mat<double>::~Mat() [232]
-----------------------------------------------
                0.00    0.00       7/20          void arma::op_resize::apply_mat_inplace<long long>(arma::Mat<long long>&, unsigned long long, unsigned long long) [397]
                0.00    0.00      13/20          arma::Col<long long>::~Col() [342]
[302]    0.0    0.00    0.00      20         arma::Mat<long long>::~Mat() [302]
                0.00    0.00      22/56          long long const*& arma::access::rw<long long const*>(long long const* const&) [187]
-----------------------------------------------
                0.00    0.00       2/20          std::vector<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::~vector() [523]
                0.00    0.00      18/20          void std::vector<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_realloc_insert<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&>(__gnu_cxx::__normal_iterator<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::vector<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [373]
[303]    0.0    0.00    0.00      20         std::_Vector_base<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_get_Tp_allocator() [303]
-----------------------------------------------
                0.00    0.00       1/19          std::vector<Contenedor, std::allocator<Contenedor> >::~vector() [887]
                0.00    0.00      18/19          void std::vector<Contenedor, std::allocator<Contenedor> >::_M_realloc_insert<Contenedor const&>(__gnu_cxx::__normal_iterator<Contenedor*, std::vector<Contenedor, std::allocator<Contenedor> > >, Contenedor const&) [418]
[304]    0.0    0.00    0.00      19         std::_Vector_base<Contenedor, std::allocator<Contenedor> >::_M_get_Tp_allocator() [304]
-----------------------------------------------
                0.00    0.00      18/18          void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [312]
[305]    0.0    0.00    0.00      18         void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [305]
-----------------------------------------------
                0.00    0.00      18/18          void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [313]
[306]    0.0    0.00    0.00      18         void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [306]
                0.00    0.00      18/36          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&) [219]
                0.00    0.00      18/4672        operator new(unsigned long, void*) [9]
-----------------------------------------------
                0.00    0.00       9/18          std::vector<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::end() [374]
                0.00    0.00       9/18          std::vector<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::begin() [375]
[307]    0.0    0.00    0.00      18         __gnu_cxx::__normal_iterator<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::vector<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::__normal_iterator(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* const&) [307]
-----------------------------------------------
                0.00    0.00       6/18          __gnu_cxx::new_allocator<Contenedor>::allocate(unsigned long, void const*) [411]
                0.00    0.00      12/18          __gnu_cxx::new_allocator<Contenedor>::max_size() const [344]
[308]    0.0    0.00    0.00      18         __gnu_cxx::new_allocator<Contenedor>::_M_max_size() const [308]
-----------------------------------------------
